mp_id,full_name,club,mandate_status,district_number,office_name,street,postal_code,city,voivodeship,phone,email,raw_address
426,Adrian Witczak,KO,aktywny,10,Biuro Poselskie Posła na Sejm RP Adriana Witczaka,ul. Kościuszki 5 lok. 30,96-200,Rawa Mazowiecka,łódzkie,tel. 573 977 933,kontakt@adrianwitczak.pl,ul. Kościuszki 5 lok. 30 | 96-200 Rawa Mazowiecka | woj. łódzkie
426,Adrian Witczak,KO,aktywny,10,Biuro Poselskie Posła na Sejm RP Adriana Witczaka,ul. Batorego 2,96-100,Skierniewice,łódzkie,tel. 505 570 775,kontakt@adrianwitczak.pl,ul. Batorego 2 | 96-100 Skierniewice | woj. łódzkie
427,Mariusz Witczak,KO,aktywny,36,*Biuro Poselskie Mariusza Witczaka,ul. Chopina 1A,62-800,Kalisz,wielkopolskie,tel. 509 151 816,kalisz.platforma@gmail.com,ul. Chopina 1A | 62-800 Kalisz | woj. wielkopolskie
427,Mariusz Witczak,KO,aktywny,36,Biuro Poselskie Mariusza Witczaka,ul. Cicha 3,63-200,Jarocin,wielkopolskie,tel. 509 151 816,kalisz.platforma@gmail.com,ul. Cicha 3 | 63-200 Jarocin | woj. wielkopolskie
428,Elżbieta Witek,PiS,aktywny,1,*Biuro Poselskie Posłanki Elżbiety Witek,ul. Piłsudskiego 9 lok. 10,59-400,Jawor,dolnośląskie,tel. (76) 870 51 32,biuro.ew@wp.pl,ul. Piłsudskiego 9 lok. 10 | 59-400 Jawor | woj. dolnośląskie
428,Elżbieta Witek,PiS,aktywny,1,Biuro Poselskie Posłanki Elżbiety Witek,Plac Słowiański 1 lok. 501,59-220,Legnica,dolnośląskie,tel. (76) 870 51 32,biuro.ew@wp.pl,Plac Słowiański 1 lok. 501 | 59-220 Legnica | woj. dolnośląskie
428,Elżbieta Witek,PiS,aktywny,1,Biuro Poselskie Posłanki Elżbiety Witek,ul. Rynek 1,59-420,Bolków,dolnośląskie,tel. (76) 870 51 32,biuro.ew@wp.pl,ul. Rynek 1 | 59-420 Bolków | woj. dolnośląskie
429,Przemysław Witek,KO,aktywny,28,"*Biuro Poselskie Posła na Sejm RP Przemysława Witka, Koalicja Obywatelska",ul. Paderewskiego 9 lok. 2,42-700,Lubliniec,śląskie,tel. 739 922 530,biuro.przemyslawwitek@gmail.com,ul. Paderewskiego 9 lok. 2 | 42-700 Lubliniec | woj. śląskie
429,Przemysław Witek,KO,aktywny,28,Regionalne Biuro Poselsko-Senatorskie,ul. Chłodna 2A,40-311,Katowice,śląskie,,,ul. Chłodna 2A | 40-311 Katowice | woj. śląskie
430,Kamil Wnuk,Polska2050-TD,aktywny,32,*Biuro Poselskie Kamila Wnuka,ul. Marsz. J. Piłsudskiego 14 lok. I,41-200,Sosnowiec,śląskie,tel. 570 862 039,kamil.wnuk@sejm.pl,ul. Marsz. J. Piłsudskiego 14 lok. I | 41-200 Sosnowiec | woj. śląskie
430,Kamil Wnuk,Polska2050-TD,aktywny,32,Biuro Poselskie Kamila Wnuka,ul. Marszałkowska 29,42-400,Zawiercie,śląskie,tel. 570 862 039,biuro@kamilwnuk.pl,ul. Marszałkowska 29 | 42-400 Zawiercie | woj. śląskie
431,Anna Wojciechowska,KO,aktywny,35,*Biuro Poselskie Anna Wojciechowska,ul. Nadjeziorna 23 lok. B2,19-300,Ełk,warmińsko-mazurskie,tel. 538 299 927,biuro@annawojciechowska.pl,ul. Nadjeziorna 23 lok. B2 | 19-300 Ełk | woj. warmińsko-mazurskie
431,Anna Wojciechowska,KO,aktywny,35,Biuro Poselskie Anna Wojciechowska,ul. Kolejowa 6 lok. STYL,19-400,Olecko,warmińsko-mazurskie,tel. 538 299 927,biuro@annawojciechowska.pl,ul. Kolejowa 6 lok. STYL | 19-400 Olecko | woj. warmińsko-mazurskie
431,Anna Wojciechowska,KO,aktywny,35,Biuro Poselskie Anna Wojciechowska,ul. Gizewiusza 13,12-200,Pisz,warmińsko-mazurskie,tel. 538-299-927,biuro@annawojciechowska.pl,ul. Gizewiusza 13 | 12-200 Pisz | woj. warmińsko-mazurskie
432,Agnieszka Wojciechowska van Heukelom,PiS,aktywny,9,*Biuro Poselskie Agnieszki Wojciechowskiej van Heukelom,ul. Piotrkowska 143 lok. 11U,90-434,Łódź,łódzkie,tel. 665 655 441,,ul. Piotrkowska 143 lok. 11U | 90-434 Łódź | woj. łódzkie
433,Agata Wojtyszek,PiS,aktywny,33,*Biuro Poselskie Agaty Wojtyszek PiS,ul. Na Szlakowisku 2,27-200,Starachowice,świętokrzyskie,tel. 538 671 611,wojtyszek.agata@gmail.com,ul. Na Szlakowisku 2 | 27-200 Starachowice | woj. świętokrzyskie
433,Agata Wojtyszek,PiS,aktywny,33,Biuro Poselskie Agaty Wojtyszek PiS,ul. Kościuszki 38,27-200,Skarżysko Kamienna,świętokrzyskie,"tel. 538 671 611,606 651 046",,ul. Kościuszki 38 | 27-200 Skarżysko Kamienna | woj. świętokrzyskie
434,Bogusław Wołoszański,KO,aktywny,10,*Biuro Poselskie Posła na Sejm RP Bogusława Wołoszańskiego,Pl. Tadeusza Kościuszki 6 lok. 6,97-300,Piotrków Trybunalski,łódzkie,,,Pl. Tadeusza Kościuszki 6 lok. 6 | 97-300 Piotrków Trybunalski | woj. łódzkie
435,Michał Woś,PiS,aktywny,30,*Biuro Poselskie Michała Wosia,ul. Długa 9 lok. 2,47-400,Racibórz,śląskie,tel. 690 495 505,michal.wos@sejm.pl,ul. Długa 9 lok. 2 | 47-400 Racibórz | woj. śląskie
436,Grzegorz Woźniak,PiS,aktywny,18,*Biuro Poselskie Grzegorza Woźniaka,ul. Kościuszki 22,08-400,Garwolin,mazowieckie,tel. (25) 740 42 18,biuro@grzegorzwozniak.pl,ul. Kościuszki 22 | 08-400 Garwolin | woj. mazowieckie
437,Tadeusz Woźniak,PiS,aktywny,11,*Biuro Poselskie Posła Tadeusza Woźniaka,Plac Wolności 14 lok. 25,99-300,Kutno,łódzkie,tel. (24) 253 78 71,tadeusz.wozniak@sejm.pl,Plac Wolności 14 lok. 25 | 99-300 Kutno | woj. łódzkie
437,Tadeusz Woźniak,PiS,aktywny,11,Filia Biura Poselskiego Posła Tadeusza Woźniaka,ul. Kaliska 5 lok. 15,99-400,Łowicz,łódzkie,tel. 790 890 601,,ul. Kaliska 5 lok. 15 | 99-400 Łowicz | woj. łódzkie
438,Michał Wójcik,PiS,aktywny,31,*Biuro Poselskie Posła na Sejm RP Michała Wójcika,ul. Kościuszki 43 lok. 7,40-048,Katowice,śląskie,tel. 732 936 510,biuro@michalwojcik.eu,ul. Kościuszki 43 lok. 7 | 40-048 Katowice | woj. śląskie
439,Maciej Wróbel,KO,aktywny,35,*Biuro Poselskie Posła na Sejm RP Macieja Wróbla,ul. Pocztowa 3,11-500,Giżycko,warmińsko-mazurskie,tel. 660 417 640,maciej.wrobel@sejm.pl,ul. Pocztowa 3 | 11-500 Giżycko | woj. warmińsko-mazurskie
439,Maciej Wróbel,KO,aktywny,35,Biuro Poselskie Posła na Sejm RP Macieja Wróbel,ul. Dworcowa 4,11-400,Kętrzyn,warmińsko-mazurskie,tel. 660-417-640,maciej.wrobel@sejm.pl,ul. Dworcowa 4 | 11-400 Kętrzyn | woj. warmińsko-mazurskie
439,Maciej Wróbel,KO,aktywny,35,Biuro Poselskie Posła na Sejm RP Macieja Wróbla,ul. M. Curie- Skłodowska 12A,10-110,Olsztyn,warmińsko-mazurskie,tel. 660-417-640,maciej.wrobel@sejm.pl,ul. M. Curie- Skłodowska 12A | 10-110 Olsztyn | woj. warmińsko-mazurskie
439,Maciej Wróbel,KO,aktywny,35,Biuro Poselskie Posła na Sejm RP Macieja Wróbla,Pl. Zwycięstwa 6C,19-500,Gołdap,warmińsko-mazurskie,tel. 660 417 640,maciej.wrobel@sejm.pl,Pl. Zwycięstwa 6C | 19-500 Gołdap | woj. warmińsko-mazurskie
440,Bartłomiej Wróblewski,PiS,aktywny,39,*Biuro Poselskie Bartłomieja Wróblewskiego,ul. Henryka Wieniawskiego 5 lok. 9,61-712,Poznań,wielkopolskie,tel. 537 536 194,biuro@bartlomiejwroblewski.pl,ul. Henryka Wieniawskiego 5 lok. 9 | 61-712 Poznań | woj. wielkopolskie
441,Paweł Zalewski,Polska2050-TD,aktywny,20,*Biuro Poselskie Pawła Zalewskiego,ul. Wiejska 12 lok. 4,00-490,Warszawa,mazowieckie,tel. 510 465 598,pawel.zalewski@sejm.pl,ul. Wiejska 12 lok. 4 | 00-490 Warszawa | woj. mazowieckie
442,Adrian Zandberg,Razem,aktywny,19,*Biuro Poselskie Adriana Zandberga,ul. Nowy Świat 27 lok. 1,00-029,Warszawa,mazowieckie,,adrian.zandberg@sejm.pl,ul. Nowy Świat 27 lok. 1 | 00-029 Warszawa | woj. mazowieckie
443,Andrzej Tomasz Zapałowski,Konfederacja,aktywny,22,*Biuro Poselskie Andrzeja Zapałowskiego,ul. Wałowa 1,37-700,Przemyśl,podkarpackie,tel. 794 777 247,andrzej.zapalowski@sejm.pl,ul. Wałowa 1 | 37-700 Przemyśl | woj. podkarpackie
444,Bartosz Zawieja,KO,aktywny,39,*Biuro Poselskie Posła na Sejm RP Bartosza Zawieji,ul. Franciszka Ratajczaka 44,61-728,Poznań,wielkopolskie,tel. 786 343 649,kontakt@zawiejabartosz.pl,ul. Franciszka Ratajczaka 44 | 61-728 Poznań | woj. wielkopolskie
445,Marcelina Zawisza,Razem,aktywny,21,*Biuro Poselskie Posłanki Marceliny Zawiszy,Pl. Daszyńskiego 4 lok. 4,45-061,Opole,opolskie,,marcelina.zawisza@sejm.pl,Pl. Daszyńskiego 4 lok. 4 | 45-061 Opole | woj. opolskie
445,Marcelina Zawisza,Razem,aktywny,21,Biuro Poselskie Posłanki Marceliny Zawiszy- Filia w Kędzierzynie-Koźlu,ul. Grunwaldzka 29 lok. 1,47-220,Kędzierzyn-Koźle,opolskie,tel. 505 752 177,marcelina.zawisza@sejm.pl,ul. Grunwaldzka 29 lok. 1 | 47-220 Kędzierzyn-Koźle | woj. opolskie
445,Marcelina Zawisza,Razem,aktywny,21,Biuro Poselskie Posłanki Marceliny Zawiszy- Filia w Warszawie,ul. Nowy Świat 27,00-029,Warszawa,mazowieckie,tel. 505 752 177,marcelina.zawisza@sejm.pl,ul. Nowy Świat 27 | 00-029 Warszawa | woj. mazowieckie
445,Marcelina Zawisza,Razem,aktywny,21,Biuro Poselskie Posłanki Marceliny Zawiszy-Filia w Namysłowie,ul. Rynek-Ratusz,46-100,Namysłów,opolskie,tel. 505 752 177,marcelina.zawisza@sejm.pl,ul. Rynek-Ratusz | 46-100 Namysłów | woj. opolskie
446,Sławomir Zawiślak,Konfederacja_KP,aktywny,7,*Biuro Poselskie Posła Sławomira Zawiślaka,ul. Marsz. J. Piłsudskiego 27A,22-400,Zamość,lubelskie,tel. (84) 638 44 02,slawomir.zawislak@sejm.pl,ul. Marsz. J. Piłsudskiego 27A | 22-400 Zamość | woj. lubelskie
446,Sławomir Zawiślak,Konfederacja_KP,aktywny,7,Biuro Poselskie Posła Sławomira Zawiślaka,Plac Wolności 15,22-500,Hrubieszów,lubelskie,"tel. 507-159-010,(84) 638-44-02",slawomir.zawislak@sejm.pl,Plac Wolności 15 | 22-500 Hrubieszów | woj. lubelskie
448,Witold Zembaczyński,KO,aktywny,21,*Biuro Poselskie Witolda Zembaczyńskiego,Pl. Mikołaja Kopernika 1 lok. 5,45-040,Opole,opolskie,tel. 881-644-119,kontakt@zembaczynski.pl,Pl. Mikołaja Kopernika 1 lok. 5 | 45-040 Opole | woj. opolskie
449,Piotr Zgorzelski,PSL-TD,aktywny,16,*Biuro Poselskie Posła na Sejm RP Piotra Zgorzelskiego,ul. Bielska 57A lok. 205,09-400,Płock,mazowieckie,tel. (24) 366 95 70,biuroposelskie@piotrzgorzelski.pl,ul. Bielska 57A lok. 205 | 09-400 Płock | woj. mazowieckie
449,Piotr Zgorzelski,PSL-TD,aktywny,16,Biuro Poselskie Posła na Sejm RP Piotra Zgorzelskiego,ul. Tadeusza Kościuszki 13,96-300,Żyrardów,mazowieckie,tel. (24) 366 95 70,biuroposelskie@piotrzgorzelski.pl,ul. Tadeusza Kościuszki 13 | 96-300 Żyrardów | woj. mazowieckie
449,Piotr Zgorzelski,PSL-TD,aktywny,16,Biuro Poselskie Posła na Sejm RP Piotra Zgorzelskiego,ul. 3 Maja 15,06-300,Przasnysz,mazowieckie,tel. (24) 366 95 70,biuroposelskie@piotrzgorzelski.pl,ul. 3 Maja 15 | 06-300 Przasnysz | woj. mazowieckie
450,Zbigniew Ziejewski,PSL-TD,aktywny,34,*Biuro Poselskie Zbigniewa Ziejewskiego,ul. Grunwaldzka 3 lok. 115,13-300,Nowe Miasto Lubawskie,warmińsko-mazurskie,,zbigniew.ziejewski@sejm.pl,ul. Grunwaldzka 3 lok. 115 | 13-300 Nowe Miasto Lubawskie | woj. warmińsko-mazurskie
450,Zbigniew Ziejewski,PSL-TD,aktywny,34,Biuro Poselskie Zbigniewa Ziejewskiego,ul. Wolności 4,13-200,Działdowo,warmińsko-mazurskie,,zbigniew.ziejewski@sejm.pl,ul. Wolności 4 | 13-200 Działdowo | woj. warmińsko-mazurskie
450,Zbigniew Ziejewski,PSL-TD,aktywny,34,Biuro Poselskie Zbigniewa Ziejewskiego,ul. Nowowiejska 3,82-300,Elbląg,warmińsko-mazurskie,,zbigniew.ziejewski@sejm.pl,ul. Nowowiejska 3 | 82-300 Elbląg | woj. warmińsko-mazurskie
451,Urszula Sara Zielińska,KO,aktywny,19,*Biuro Poselskie Urszuli Zielińskiej,ul. Piękna 1B lok. 22,00-539,Warszawa,mazowieckie,tel. 791-876-043,biuro.poselskie.u.zielinskiej@gmail.com,ul. Piękna 1B lok. 22 | 00-539 Warszawa | woj. mazowieckie
452,Jarosław Zieliński,PiS,aktywny,24,*Biuro Poselskie Posła na Sejm Rzeczypospolitej Polskiej Jarosława Zielińskiego,ul. Kościuszki 32,16-400,Suwałki,podlaskie,tel. (87) 566 55 48,jaroslaw.zielinski@sejm.pl,ul. Kościuszki 32 | 16-400 Suwałki | woj. podlaskie
452,Jarosław Zieliński,PiS,aktywny,24,Biuro Poselskie Posła na Sejm Rzeczypospolitej Polskiej Jarosława Zielińskiego,ul. L.Waryńskiego 3/5 lok. 3U,15-460,Białystok,podlaskie,tel. (85) 653 77 69,zielinski.bialystok@interia.pl,ul. L.Waryńskiego 3/5 lok. 3U | 15-460 Białystok | woj. podlaskie
453,Tomasz Zieliński,PiS,aktywny,7,*Biuro Poselskie Posła Tomasza Zielińskiego,ul. Lwowska 64,22-600,Tomaszów Lubelski,lubelskie,"tel. (84) 543 22 22,575 000 519,730 040 078",biuro.tzielinski@gmail.com,ul. Lwowska 64 | 22-600 Tomaszów Lubelski | woj. lubelskie
454,Jolanta Zięba-Gzik,PSL-TD,aktywny,11,*Biuro Poselskie Jolanta Zięba-Gzik,ul. Kilińskiego 1 lok. D,98-220,Zduńska Wola,łódzkie,tel. 501 478 620,biuro@ziebagzik.pl,ul. Kilińskiego 1 lok. D | 98-220 Zduńska Wola | woj. łódzkie
454,Jolanta Zięba-Gzik,PSL-TD,aktywny,11,Biuro Poselskie Jolanta Zięba- Gzik,ul. Wrocławska 42,98-400,Wieruszów,łódzkie,tel. 603-117-628,biuro@ziebagzik.pl,ul. Wrocławska 42 | 98-400 Wieruszów | woj. łódzkie
455,Tomasz Zimoch,niez.,aktywny,3,*Biuro Poselskie Tomasza Zimocha,ul. Konotopska 4 lok. 308,05-850,Ożarów Mazowiecki,mazowieckie,tel. 579 975 095,info@tomekzimoch.pl,ul. Konotopska 4 lok. 308 | 05-850 Ożarów Mazowiecki | woj. mazowieckie
455,Tomasz Zimoch,niez.,aktywny,3,Biuro Poselskie Tomasza Zimocha - Filia Wrocław,ul. Św. Mikołaja 7,50-125,Wrocław,dolnośląskie,tel. 579 975 095,info@tomekzimoch.pl,ul. Św. Mikołaja 7 | 50-125 Wrocław | woj. dolnośląskie
456,Zbigniew Ziobro,PiS,aktywny,23,*Biuro Poselskie Posła na Sejm RP Zbigniewa Ziobro,ul. Hetmańska 9 lok. 109,35-045,Rzeszów,podkarpackie,tel. 782 569 367,kontakt.ziobro@gmail.com,ul. Hetmańska 9 lok. 109 | 35-045 Rzeszów | woj. podkarpackie
457,Wojciech Michał Zubowski,PiS,aktywny,1,*Biuro Poselskie Wojciecha Zubowskiego,ul. Poczdamska 1,67-200,Głogów,dolnośląskie,tel. (76) 833 38 86,biurowojciechazubowskiego@gmail.com,ul. Poczdamska 1 | 67-200 Głogów | woj. dolnośląskie
457,Wojciech Michał Zubowski,PiS,aktywny,1,Biuro Poselskie Wojciecha Zubowskiego,Plac Słowiański 1,59-220,Legnica,dolnośląskie,tel. (76) 833 38 86,biurowojciechazubowskiego@gmail.com,Plac Słowiański 1 | 59-220 Legnica | woj. dolnośląskie
458,Ireneusz Zyska,PiS,aktywny,2,*Biuro Poselskie Posła na Sejm RP Ireneusz Zyska,ul. Trybunalska 2,58-100,Świdnica,dolnośląskie,tel. 606 135 608,biuroposelskie.zyska@gmail.com,ul. Trybunalska 2 | 58-100 Świdnica | woj. dolnośląskie
458,Ireneusz Zyska,PiS,aktywny,2,Biuro Poselskie Posła na Sejm RP Ireneusz Zyska,ul. Słowackiego 8,58-300,Wałbrzych,dolnośląskie,tel. 509 217 127,biuroposelskie.zyska@gmail.com,ul. Słowackiego 8 | 58-300 Wałbrzych | woj. dolnośląskie
459,Bożena Żelazowska,PSL-TD,aktywny,20,*Biuro Poselskie Bożena Żelazowska,ul. Karczewska 14/16 lok. 16,05-400,Otwock,mazowieckie,tel. 729-885-654,bozena.zelazowska@sejm.pl,ul. Karczewska 14/16 lok. 16 | 05-400 Otwock | woj. mazowieckie
460,Anna Maria Żukowska,Lewica,aktywny,19,*Biuro Poselskie Posłanki na Sejm RP Anny-Marii Żukowskiej,ul. Złota 9 lok. 4,00-019,Warszawa,mazowieckie,tel. 786 852 891,anna.maria.zukowska.lewica@gmail.com,ul. Złota 9 lok. 4 | 00-019 Warszawa | woj. mazowieckie
460,Anna Maria Żukowska,Lewica,aktywny,19,Filia Biura Poselskiego Anny-Marii Żukowskiej na Woli,ul. Karolkowa 60,01-193,Warszawa,mazowieckie,,,ul. Karolkowa 60 | 01-193 Warszawa | woj. mazowieckie
460,Anna Maria Żukowska,Lewica,aktywny,19,Filia Biura Poselskiego Anny-Marii Żukowskiej na Pradze-Północ,ul. Pl Hallera 5,03-464,Warszawa,mazowieckie,,,ul. Pl Hallera 5 | 03-464 Warszawa | woj. mazowieckie
460,Anna Maria Żukowska,Lewica,aktywny,19,Filia Biura Poselskiego Anny-Marii Żukowskiej na Śródmieściu,ul. Złota 11,00-019,Warszawa,mazowieckie,,,ul. Złota 11 | 00-019 Warszawa | woj. mazowieckie
460,Anna Maria Żukowska,Lewica,aktywny,19,Filia Biura Poselskiego Anny-Marii Żukowskiej w Lipsku,ul. Śniadeckiego 3B lok. 14,27-300,Lipsko,mazowieckie,,,ul. Śniadeckiego 3B lok. 14 | 27-300 Lipsko | woj. mazowieckie
460,Anna Maria Żukowska,Lewica,aktywny,19,Filia Biura Poselskiego Anny-Marii Żukowskiej w Pułtusku,ul. Kolejowa 5,06-100,Pułtusk,mazowieckie,,,ul. Kolejowa 5 | 06-100 Pułtusk | woj. mazowieckie
460,Anna Maria Żukowska,Lewica,aktywny,19,Filia Biura Poselskiego Anny-Marii Żukowskiej w Radomiu,ul. Żeromskiego 31,26-600,Radom,mazowieckie,,,ul. Żeromskiego 31 | 26-600 Radom | woj. mazowieckie
461,Anna Baluch,PiS,aktywny,6,*Biuro Poselskie Posła na Sejm RP Anny Baluch,ul. Lubelska 4,23-200,Kraśnik,lubelskie,tel. 664 362 036,biuro.annabaluch@gmail.com,ul. Lubelska 4 | 23-200 Kraśnik | woj. lubelskie
461,Anna Baluch,PiS,aktywny,6,Biuro Poselskie Posła na Sejm RP Anny Baluch Filia w Opolu Lubelskim,ul. Ogrodowa 16A,24-300,Opole Lubelskie,lubelskie,tel. 736 187 133,biuro.annabaluch@gmail.com,ul. Ogrodowa 16A | 24-300 Opole Lubelskie | woj. lubelskie
462,Magdalena Łośko,KO,aktywny,4,*Biuro Poselskie Poseł na Sejm RP Magdaleny Łośko,Al. Niepodległości 4 lok. 113,88-100,Inowrocław,kujawsko-pomorskie,tel. 882 899 330,Magdalena.Losko@sejm.pl,Al. Niepodległości 4 lok. 113 | 88-100 Inowrocław | woj. kujawsko-pomorskie
463,Monika Pawłowska,PiS,aktywny,7,*Biuro Poselskie Moniki Pawłowskiej,ul. Bazyliańska 14,22-400,Zamość,lubelskie,tel. 504 843 022,biuro@monikapawlowska.pl,ul. Bazyliańska 14 | 22-400 Zamość | woj. lubelskie
463,Monika Pawłowska,PiS,aktywny,7,Biuro Poselskie Moniki Pawłowskiej Filia w Hrubieszowie,ul. Partyzantów 9,22-500,Hrubieszów,lubelskie,tel. 504 843 022,biuro@monikapawlowska.pl,ul. Partyzantów 9 | 22-500 Hrubieszów | woj. lubelskie
464,Alicja Łuczak,KO,aktywny,36,*Biuro Poselskie Alicji Łuczak,ul. 3 Maja 3 lok. 7,62-800,Kalisz,wielkopolskie,tel. 884 421 830,biuro@alicjaluczak.pl,ul. 3 Maja 3 lok. 7 | 62-800 Kalisz | woj. wielkopolskie
464,Alicja Łuczak,KO,aktywny,36,Biuro Poselskie Alicji Łuczak,ul. Bolesława Chrobrego 22,64-100,Leszno,wielkopolskie,tel. 884 415 197,leszno@alicjaluczak.pl,ul. Bolesława Chrobrego 22 | 64-100 Leszno | woj. wielkopolskie
465,Dominik Jaśkowiec,KO,aktywny,13,*Biuro Poselskie Posła na Sejm RP Dominika Jaśkowca,ul. Jakuba Majora 12A lok. 405,31-422,Kraków,małopolskie,tel. (12) 632 17 86,biuro@jaskowiec.krakow.pl,ul. Jakuba Majora 12A lok. 405 | 31-422 Kraków | woj. małopolskie
465,Dominik Jaśkowiec,KO,aktywny,13,Biuro Poselskie Dominika Jaśkowca,ul. Krakowska 11,32-043,Skała,małopolskie,tel. (12) 632 17 86,biuro@jaskowiec.krakow.pl,ul. Krakowska 11 | 32-043 Skała | woj. małopolskie
466,Paweł Masełko,KO,aktywny,21,*Biuro Poselskie Pawła Masełko,ul. Wojska Polskiego 1,47-220,Kędzierzyn-Koźle,opolskie,tel. 507 208 035,,ul. Wojska Polskiego 1 | 47-220 Kędzierzyn-Koźle | woj. opolskie
466,Paweł Masełko,KO,aktywny,21,Biuro Poselskie Pawła Masełko,ul. Krakowska 31 lok. 1-2,45-018,Opole,opolskie,tel. 507 208 035,pawel.maselko@sejm.pl,ul. Krakowska 31 lok. 1-2 | 45-018 Opole | woj. opolskie
467,Katarzyna Stachowicz,KO,aktywny,32,*Biuro Poselskie Posłanki na Sejm Katarzyny Stachowicz,ul. 3 Maja 32 lok. 17,41-300,Dąbrowa Górnicza,śląskie,tel. 503 434 645,biuro.stachowicz@gmail.com,ul. 3 Maja 32 lok. 17 | 41-300 Dąbrowa Górnicza | woj. śląskie
467,Katarzyna Stachowicz,KO,aktywny,32,Biuro Poselskie Posłanki na Sejm Katarzyny Stachowicz,ul. Warszawska 1 lok. 4,41-200,Sosnowiec,śląskie,,,ul. Warszawska 1 lok. 4 | 41-200 Sosnowiec | woj. śląskie
468,Lidia Czechak,PiS,aktywny,36,*Biuro Poselskie Posła na Sejm RP Lidia Czechak,ul. Tadeusza Kościuszki 15B,63-200,Jarocin,wielkopolskie,tel. 506 708 710,,ul. Tadeusza Kościuszki 15B | 63-200 Jarocin | woj. wielkopolskie
468,Lidia Czechak,PiS,aktywny,36,Biuro Poselskie Posła na Sejm RP Lidia Czechak,ul. Rynek 1 lok. 2,63-700,Krotoszyn,wielkopolskie,tel. 506 708 710,,ul. Rynek 1 lok. 2 | 63-700 Krotoszyn | woj. wielkopolskie
469,Barbara Grygorcewicz,KO,aktywny,40,*Biuro Poselskie Barbara Grygorcewicz,ul. Dworcowa 10 lok. 3,75-201,Koszalin,zachodniopomorskie,,,ul. Dworcowa 10 lok. 3 | 75-201 Koszalin | woj. zachodniopomorskie
470,Bożenna Hołownia,Polska2050-TD,aktywny,19,*Biuro Poselskie Bożenny Hołownia,ul. Domaniewska 37 lok. 28,02-672,Warszawa,mazowieckie,tel. 508 031 833,biuro@bholownia-poslanka.pl,ul. Domaniewska 37 lok. 28 | 02-672 Warszawa | woj. mazowieckie
471,Urszula Koszutska,KO,aktywny,31,*Biuro Poselskie Urszuli Koszutskiej,ul. Niedurnego 34,41-709,Ruda Śląska,śląskie,tel. 785 413 070,biuro.poselskie@koszutska.pl,ul. Niedurnego 34 | 41-709 Ruda Śląska | woj. śląskie
472,Piotr Kowal,Lewica,aktywny,5,*Biuro Poselskie Piotra Kowala,ul. Kościuszki 12,87-800,Włocławek,kujawsko-pomorskie,tel. 698 798 364,biuropkowal@gmail.com,ul. Kościuszki 12 | 87-800 Włocławek | woj. kujawsko-pomorskie
472,Piotr Kowal,Lewica,aktywny,5,Biuro Poselskie Piotra Kowala,ul. Warszawska 4,87-100,Toruń,kujawsko-pomorskie,tel. 698 798 364,biuropkowal@gmail.com,ul. Warszawska 4 | 87-100 Toruń | woj. kujawsko-pomorskie
472,Piotr Kowal,Lewica,aktywny,5,Biuro Poselskie Piotra Kowala,ul. Ignacego Paderewskiego 28 lok. L301,85-102,Bydgoszcz,kujawsko-pomorskie,tel. 698 798 364,biuropkowal@gmail.com,ul. Ignacego Paderewskiego 28 lok. L301 | 85-102 Bydgoszcz | woj. kujawsko-pomorskie
473,Michał Kowalski,PiS,aktywny,26,*Biuro Poselskie Posła na Sejm RP Michała Kowalskiego,ul. Morskiego Dywizjonu Lotniczego 1,84-100,Puck,pomorskie,tel. 531 000 250,biuro@michalkowalski.eu,ul. Morskiego Dywizjonu Lotniczego 1 | 84-100 Puck | woj. pomorskie
473,Michał Kowalski,PiS,aktywny,26,Biuro Poselskie Posła na Sejm RP Michała Kowalskiego,ul. Pucka 14,84-200,Wejherowo,pomorskie,tel. 531 000 250,biuro@michalkowalski.eu,ul. Pucka 14 | 84-200 Wejherowo | woj. pomorskie
474,Maria Joanna Koźlakiewicz,KO,aktywny,16,*Biuro Poselskie Maria Koźlakiewicz,ul. Lelewela 11,06-500,Mława,mazowieckie,,,ul. Lelewela 11 | 06-500 Mława | woj. mazowieckie
474,Maria Joanna Koźlakiewicz,KO,aktywny,16,Biuro Poselskie Maria Koźlakiewicz,ul. Małachowskiego 4B,09-400,Płock,mazowieckie,tel. 574 200 383,biuro@mariakozlakiewicz.pl,ul. Małachowskiego 4B | 09-400 Płock | woj. mazowieckie
474,Maria Joanna Koźlakiewicz,KO,aktywny,16,Biuro Poselskie Maria Koźlakiewicz,ul. Dąbrowskiego 1a,06-300,Przasnysz,mazowieckie,tel. 574 200 383,biuro@mariakozlakiewicz.pl,ul. Dąbrowskiego 1a | 06-300 Przasnysz | woj. mazowieckie
474,Maria Joanna Koźlakiewicz,KO,aktywny,16,Biuro Poselskie Maria Koźlakiewicz,ul. Płocka 7,09-100,Płońsk,mazowieckie,tel. 574 200 383,biuro@mariakozlakiewicz.pl,ul. Płocka 7 | 09-100 Płońsk | woj. mazowieckie
475,Katarzyna Królak,KO,aktywny,34,*Biuro Poselskie Posła na Sejm RP Katarzyny Królak,ul. Czarnieckiego 15A lok. VI,14-100,Ostróda,warmińsko-mazurskie,,katarzyna.krolak@sejm.pl,ul. Czarnieckiego 15A lok. VI | 14-100 Ostróda | woj. warmińsko-mazurskie
